case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
data/satlib/flat200-479/flat200-1.cnf,10,SAT,nonmoving,81188384,4607208,1829864,0.039,0.049
data/satlib/flat200-479/flat200-1.cnf,11,SAT,nonmoving,81188384,4607376,1829864,0.041,0.049
data/satlib/flat200-479/flat200-1.cnf,12,SAT,nonmoving,81188384,4606712,1829864,0.039,0.048
data/satlib/flat200-479/flat200-1.cnf,13,SAT,nonmoving,81188384,4607504,1829864,0.057,0.081
data/satlib/flat200-479/flat200-1.cnf,14,SAT,nonmoving,81188384,4607832,1829864,0.054,0.072
data/satlib/flat200-479/flat200-1.cnf,15,SAT,nonmoving,81188384,4607832,1829864,0.042,0.058
data/satlib/flat200-479/flat200-1.cnf,16,SAT,nonmoving,81188384,4606032,1829864,0.038,0.057
data/satlib/flat200-479/flat200-1.cnf,17,SAT,nonmoving,81188384,4608112,1829864,0.042,0.049
data/satlib/flat200-479/flat200-1.cnf,18,SAT,nonmoving,81188384,4605040,1829864,0.040,0.057
data/satlib/flat200-479/flat200-1.cnf,19,SAT,nonmoving,81188384,4607904,1829864,0.051,0.070
data/satlib/flat200-479/flat200-1.cnf,20,SAT,nonmoving,81188384,4606568,1829864,0.074,0.085
data/satlib/flat200-479/flat200-1.cnf,21,SAT,nonmoving,81188384,4606984,1829864,0.041,0.059
data/satlib/Bejing/3blocks.cnf,1,SAT,nonmoving,101221360,32475416,15068344,0.485,0.527
data/satlib/Bejing/3blocks.cnf,2,SAT,nonmoving,101221360,32475416,15068344,0.445,0.480
data/satlib/Bejing/3blocks.cnf,3,SAT,nonmoving,101221360,32476264,16377336,0.434,0.470
data/satlib/Bejing/3blocks.cnf,4,SAT,nonmoving,101221360,32476272,16377296,0.435,0.477
data/satlib/Bejing/3blocks.cnf,5,SAT,nonmoving,101221360,32476264,16377336,0.504,0.546
data/satlib/Bejing/3blocks.cnf,6,SAT,nonmoving,101221360,32475416,15068344,0.441,0.480
data/satlib/Bejing/3blocks.cnf,7,SAT,nonmoving,101221360,32475416,15068344,0.440,0.481
data/satlib/Bejing/3blocks.cnf,8,SAT,nonmoving,101221360,32475416,15068344,0.630,0.666
data/satlib/Bejing/3blocks.cnf,9,SAT,nonmoving,101221360,32476264,16377336,0.437,0.472
data/satlib/Bejing/3blocks.cnf,10,SAT,nonmoving,101221360,32475416,15068344,0.436,0.475
data/satlib/Bejing/3blocks.cnf,11,SAT,nonmoving,101221360,32475416,15068344,0.452,0.491
data/satlib/Bejing/3blocks.cnf,12,SAT,nonmoving,101221360,32476272,16377296,0.499,0.535
data/satlib/Bejing/3blocks.cnf,13,SAT,nonmoving,101221360,32476264,16377336,0.441,0.486
data/satlib/Bejing/3blocks.cnf,14,SAT,nonmoving,101221360,32484208,16377296,0.444,0.482
data/satlib/Bejing/3blocks.cnf,15,SAT,nonmoving,101221360,32475416,15068344,0.498,0.542
data/satlib/Bejing/3blocks.cnf,16,SAT,nonmoving,101221360,32475416,15068344,0.483,0.527
