case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/implication-chain-12-unsat.cnf,21,UNSAT,nonmoving,447664,7200,1067744,0.000,0.012
workspace/tuning-corpus/php-7-6-unsat.cnf,1,UNSAT,nonmoving,397161104,613032,1125456,0.053,0.058
workspace/tuning-corpus/php-7-6-unsat.cnf,2,UNSAT,nonmoving,397161104,613272,1125456,0.085,0.091
workspace/tuning-corpus/php-7-6-unsat.cnf,3,UNSAT,nonmoving,397161104,613032,1125456,0.051,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,4,UNSAT,nonmoving,397161104,614576,1125456,0.055,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,5,UNSAT,nonmoving,397161104,614576,1125456,0.062,0.070
workspace/tuning-corpus/php-7-6-unsat.cnf,6,UNSAT,nonmoving,397161104,613080,1125456,0.055,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,7,UNSAT,nonmoving,397161104,614560,1125456,0.054,0.061
workspace/tuning-corpus/php-7-6-unsat.cnf,8,UNSAT,nonmoving,397161104,614576,1125456,0.056,0.071
workspace/tuning-corpus/php-7-6-unsat.cnf,9,UNSAT,nonmoving,397161104,614504,1125456,0.053,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,10,UNSAT,nonmoving,397161104,614464,1125456,0.076,0.090
workspace/tuning-corpus/php-7-6-unsat.cnf,11,UNSAT,nonmoving,397161104,614576,1125456,0.055,0.061
workspace/tuning-corpus/php-7-6-unsat.cnf,12,UNSAT,nonmoving,397161104,614576,1125456,0.057,0.071
workspace/tuning-corpus/php-7-6-unsat.cnf,13,UNSAT,nonmoving,397161104,614576,1125456,0.053,0.061
workspace/tuning-corpus/php-7-6-unsat.cnf,14,UNSAT,nonmoving,397161104,614528,1125456,0.055,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,15,UNSAT,nonmoving,397161104,614576,1125456,0.055,0.059
workspace/tuning-corpus/php-7-6-unsat.cnf,16,UNSAT,nonmoving,397161104,614528,1125456,0.057,0.072
workspace/tuning-corpus/php-7-6-unsat.cnf,17,UNSAT,nonmoving,397161104,613008,1125456,0.054,0.063
workspace/tuning-corpus/php-7-6-unsat.cnf,18,UNSAT,nonmoving,397161104,613472,1125456,0.054,0.064
workspace/tuning-corpus/php-7-6-unsat.cnf,19,UNSAT,nonmoving,397161104,614560,1125456,0.052,0.063
workspace/tuning-corpus/php-7-6-unsat.cnf,20,UNSAT,nonmoving,397161104,614464,1125456,0.065,0.071
workspace/tuning-corpus/php-7-6-unsat.cnf,21,UNSAT,nonmoving,397161104,614576,1125456,0.087,0.096
data/satlib/uf20-91/uf20-01.cnf,1,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,2,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,3,SAT,copying,1441600,4000,61480,0.001,0.010
data/satlib/uf20-91/uf20-01.cnf,4,SAT,copying,1441600,4000,61480,0.001,0.011
data/satlib/uf20-91/uf20-01.cnf,5,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,6,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,7,SAT,copying,1441600,4000,61480,0.000,0.013
data/satlib/uf20-91/uf20-01.cnf,8,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,9,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,10,SAT,copying,1441600,4000,61480,0.001,0.010
data/satlib/uf20-91/uf20-01.cnf,11,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,12,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,13,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,14,SAT,copying,1441600,4000,61480,0.000,0.013
data/satlib/uf20-91/uf20-01.cnf,15,SAT,copying,1441600,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,16,SAT,copying,1441600,4000,61480,0.000,0.013
data/satlib/uf20-91/uf20-01.cnf,17,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,18,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,19,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,20,SAT,copying,1441600,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,21,SAT,copying,1441600,4000,61480,0.001,0.011
